path,type,likely_timeline,likely_stage,purpose,key_evidence,release_grade_evidence,historical_or_exploratory_only,superseded,cite_in_final_paper,caveats,confidence
tests/__init__.py,test,unknown,,Automated contract/regression test.,,False,False,False,False,,high
tests/analysis_fixtures.py,test,unknown,,Automated contract/regression test.,,False,False,False,False,,high
tests/test_acceptance_logic.py,test,unknown,,Automated contract/regression test.,,False,False,False,False,,high
tests/test_analysis_acceptance_tables.py,test,unknown,,Automated contract/regression test.,,False,False,False,False,,high
tests/test_analysis_attention_weighted.py,test,unknown,,Automated contract/regression test.,,False,False,False,False,,high
tests/test_analysis_examples.py,test,unknown,,Automated contract/regression test.,,False,False,False,False,,high
tests/test_analysis_failure_report.py,test,unknown,,Automated contract/regression test.,,False,False,False,False,,high
tests/test_analysis_histograms.py,test,unknown,,Automated contract/regression test.,,False,False,False,False,,high
tests/test_analysis_mismatch.py,test,unknown,,Automated contract/regression test.,,False,False,False,False,,high
tests/test_asymmetric_compressor_core.py,test,unknown,,Automated contract/regression test.,,False,False,False,False,,high
tests/test_asymmetric_registrations.py,test,unknown,,Automated contract/regression test.,,False,False,False,False,,high
tests/test_attention_logging.py,test,unknown,,Automated contract/regression test.,,False,False,False,False,,high
tests/test_attention_tolerance_policy.py,test,unknown,,Automated contract/regression test.,,False,False,False,False,,high
tests/test_backend_adapter_poc.py,test,unknown,,Automated contract/regression test.,,False,False,False,False,,high
tests/test_benchmark_gap_analysis.py,test,unknown,,Automated contract/regression test.,,False,False,False,False,,high
tests/test_benchmark_runner.py,test,unknown,,Automated contract/regression test.,,False,False,False,False,,high
tests/test_capabilities_asymmetric.py,test,unknown,,Automated contract/regression test.,,False,False,False,False,,high
tests/test_cli.py,test,unknown,,Automated contract/regression test.,,False,False,False,False,,high
tests/test_compressor_registry.py,test,unknown,,Automated contract/regression test.,,False,False,False,False,,high
tests/test_config_unified.py,test,unknown,,Automated contract/regression test.,,False,False,False,False,,high
tests/test_debug_noise_exactkv.py,test,unknown,,Automated contract/regression test.,,False,False,False,False,,high
tests/test_decode_time_shadow_observer.py,test,unknown,,Automated contract/regression test.,,False,True,False,False,,high
tests/test_divergence_autopsy.py,test,unknown,,Automated contract/regression test.,,False,False,False,False,,high
tests/test_docs_links.py,test,unknown,,Automated contract/regression test.,,False,False,False,False,,high
tests/test_dual_cache_abstraction.py,test,unknown,,Automated contract/regression test.,,False,False,False,False,,high
tests/test_exactkv_leaderboard.py,test,unknown,,Automated contract/regression test.,,False,False,False,False,,high
tests/test_exactkv_terminal_crash_test.py,test,unknown,,Automated contract/regression test.,,False,False,False,False,,high
tests/test_exactkv_terminal_longbench_drift.py,test,unknown,,Automated contract/regression test.,,False,False,False,False,,high
tests/test_example_script.py,test,unknown,,Automated contract/regression test.,,False,False,False,False,,high
tests/test_exp046_full_kv_restore_smoke.py,test,V-lineage,Experiment (research arc),Automated contract/regression test.,,False,True,False,False,,high
tests/test_exp047_full_kv_restore_panel.py,test,V-lineage,Experiment (research arc),Automated contract/regression test.,,False,True,False,False,,high
tests/test_exp048_offline_verifier_restore_smoke.py,test,V-lineage,Experiment (research arc),Automated contract/regression test.,,False,True,False,False,,high
tests/test_exp049_offline_verifier_lossy_draft.py,test,V-lineage,Experiment (research arc),Automated contract/regression test.,,False,True,False,False,,high
tests/test_exp050_offline_restored_verifier_drift_stress.py,test,V-lineage,Experiment (research arc),Automated contract/regression test.,,False,True,False,False,,high
tests/test_exp051_offline_verifier_cuda_drift_panel.py,test,V-lineage,Experiment (research arc),Automated contract/regression test.,,False,True,False,False,,high
tests/test_exp052_restored_verifier_runner_smoke.py,test,V-lineage,Experiment (research arc),Automated contract/regression test.,,False,True,False,False,,high
tests/test_exp053_restored_verifier_runner_panel.py,test,V-lineage,Experiment (research arc),Automated contract/regression test.,,False,True,False,False,,high
tests/test_exp054_experimental_restored_verifier_runtime.py,test,V-lineage,Experiment (research arc),Automated contract/regression test.,,False,True,False,False,,high
tests/test_exp055_experimental_restored_verifier_cli.py,test,V-lineage,Experiment (research arc),Automated contract/regression test.,,False,True,False,False,,high
tests/test_exp056_cuda_restored_verifier_runtime_gate.py,test,V-lineage,Experiment (research arc),Automated contract/regression test.,,False,True,False,False,,high
tests/test_exp057_gpu_memory_accounting.py,test,V-lineage,Experiment (research arc),Automated contract/regression test.,,False,True,False,False,,high
tests/test_exp058_expanded_gpu_memory_panel.py,test,V-lineage,Experiment (research arc),Automated contract/regression test.,,False,True,False,False,,high
tests/test_exp059_vllm_feasibility_probe.py,test,V-lineage,Experiment (research arc),Automated contract/regression test.,,False,True,False,False,,high
tests/test_exp060_vllm_venv_feasibility.py,test,V-lineage,Experiment (research arc),Automated contract/regression test.,,False,True,False,False,,high
tests/test_exp061_vllm_version_sweep.py,test,V-lineage,Experiment (research arc),Automated contract/regression test.,,False,True,False,False,,high
tests/test_exp062_vllm_container_feasibility.py,test,V-lineage,Experiment (research arc),Automated contract/regression test.,,False,True,False,False,,high
tests/test_exp063_vllm_api_surface_recon.py,test,V-lineage,Experiment (research arc),Automated contract/regression test.,,False,True,False,False,,high
tests/test_exp064_vllm_kv_visibility_probe.py,test,V-lineage,Experiment (research arc),Automated contract/regression test.,,False,True,False,False,,high
tests/test_exp065_idle_vllm_object_kv_probe.py,test,V-lineage,Experiment (research arc),Automated contract/regression test.,,False,True,False,False,,high
tests/test_exp068_qwen_rope_long_context_attention_probe.py,test,V-lineage,Experiment (research arc),Automated contract/regression test.,,False,True,False,False,,high
tests/test_exp069_multilayer_attention_drift_accumulation.py,test,V-lineage,Experiment (research arc),Automated contract/regression test.,,False,True,False,False,,high
tests/test_exp070_streaming_multilayer_numerics_audit.py,test,V-lineage,Experiment (research arc),Automated contract/regression test.,,False,True,False,False,,high
tests/test_exp071_full_prefix_logit_drift_smoke.py,test,V-lineage,Experiment (research arc),Automated contract/regression test.,,False,True,False,False,,high
tests/test_exp072_full_depth_divergence_trace.py,test,V-lineage,Experiment (research arc),Automated contract/regression test.,,False,True,False,False,,high
tests/test_exp073_qwen_family_divergence_panel.py,test,V-lineage,Experiment (research arc),Automated contract/regression test.,,False,True,False,False,,high
tests/test_exp074_attention_tolerance_policy_panel.py,test,V-lineage,Experiment (research arc),Automated contract/regression test.,,False,True,False,False,,high
tests/test_exp075_generation_shadow_wiring_review.py,test,V-lineage,Experiment (research arc),Automated contract/regression test.,,False,True,False,False,,high
tests/test_exp076_generation_shadow_observer_smoke.py,test,V-lineage,Experiment (research arc),Automated contract/regression test.,,False,True,False,False,,high
tests/test_exp077_generation_shadow_prompt_plus_generated_panel.py,test,V-lineage,Experiment (research arc),Automated contract/regression test.,,False,True,False,False,,high
tests/test_exp078_generation_shadow_expanded_panel.py,test,V-lineage,Experiment (research arc),Automated contract/regression test.,,False,True,False,False,,high
tests/test_exp079_decode_prefix_ladder_shadow_observer.py,test,V-lineage,Experiment (research arc),Automated contract/regression test.,,False,True,False,False,,high
tests/test_exp080_round_log_shadow_observer.py,test,V-lineage,Experiment (research arc),Automated contract/regression test.,,False,True,False,False,,high
tests/test_exp081_live_round_observer_smoke.py,test,V-lineage,Experiment (research arc),Automated contract/regression test.,,False,True,False,False,,high
tests/test_exp082_live_observer_shadow_panel.py,test,V-lineage,Experiment (research arc),Automated contract/regression test.,,False,True,False,False,,high
tests/test_exp083_guarded_decode_time_shadow_smoke.py,test,V-lineage,Experiment (research arc),Automated contract/regression test.,,False,True,False,False,,high
tests/test_exp084_guarded_decode_time_shadow_panel.py,test,V-lineage,Experiment (research arc),Automated contract/regression test.,,False,True,False,False,,high
tests/test_exp085_phase16_closeout_summary.py,test,V-lineage,Experiment (research arc),Automated contract/regression test.,,False,True,False,False,,high
tests/test_exp086_claim_safe_demo_packaging.py,test,V-lineage,Experiment (research arc),Automated contract/regression test.,,False,True,False,False,,high
tests/test_exp087_broader_model_validation_panel.py,test,V-lineage,Experiment (research arc),Automated contract/regression test.,,False,True,False,False,,high
tests/test_exp088_long_context_validation_panel.py,test,V-lineage,Experiment (research arc),Automated contract/regression test.,,False,True,False,False,,high
tests/test_exp089_integration_design_review.py,test,V-lineage,Experiment (research arc),Automated contract/regression test.,,False,True,False,False,,high
tests/test_exp090_integration_safety_spec.py,test,V-lineage,Experiment (research arc),Automated contract/regression test.,,False,True,False,False,,high
tests/test_exp091_guarded_draft_shadow_no_commit_scaffold.py,test,V-lineage,Experiment (research arc),Automated contract/regression test.,,False,True,False,False,,high
tests/test_exp092_guarded_draft_shadow_panel_validation.py,test,V-lineage,Experiment (research arc),Automated contract/regression test.,,False,True,False,False,,high
tests/test_exp093_shadow_top1_extraction_hardening.py,test,V-lineage,Experiment (research arc),Automated contract/regression test.,,False,True,False,False,,high
tests/test_exp094_shadow_proposal_provenance_audit.py,test,V-lineage,Experiment (research arc),Automated contract/regression test.,,False,True,False,False,,high
tests/test_exp095_round_log_draft_proposal_source.py,test,V-lineage,Experiment (research arc),Automated contract/regression test.,,False,True,False,False,,high
tests/test_exp096_round_log_proposal_source_comparison_panel.py,test,V-lineage,Experiment (research arc),Automated contract/regression test.,,False,True,False,False,,high
